Vert_Idx;Position;
2197;(0.0, 2.1, -0.1);
2198;(0.1, 2.0, -0.4);
2199;(0.0, 2.0, -0.4);
2200;(0.1, 2.0, -0.5);
2201;(0.2, 2.0, -0.5);
2202;(0.3, 2.0, -0.6);
2203;(0.1, 2.0, -0.7);
2204;(0.2, 1.9, -0.8);
2205;(0.3, 1.9, -0.7);
2206;(0.4, 1.9, -0.7);
2207;(0.2, 1.9, -0.8);
2208;(0.2, 1.9, -0.9);
2209;(0.4, 1.9, -0.8);
2210;(0.6, 1.9, -0.7);
2211;(0.5, 1.9, -0.6);
2212;(0.6, 1.9, -0.5);
2213;(0.7, 1.9, -0.5);
2214;(0.0, 1.9, -0.9);
2215;(0.1, 1.9, -0.9);
2216;(-0.1, 1.9, -0.9);
2217;(-0.1, 1.9, -0.9);
2218;(-0.1, 1.9, -0.8);
2219;(0.0, 1.9, -0.8);
2220;(0.0, 2.0, -0.7);
2221;(-0.1, 2.0, -0.7);
2222;(-0.1, 2.0, -0.6);
2223;(0.0, 2.0, -0.6);
2224;(0.0, 2.0, -0.4);
2225;(-0.1, 2.0, -0.4);
2226;(-0.1, 2.0, -0.3);
2227;(-0.1, 2.0, -0.3);
2228;(-0.1, 2.1, -0.2);
2229;(-0.1, 2.1, -0.2);
2230;(-0.1, 2.1, -0.1);
2231;(-0.1, 2.1, -0.1);
2232;(-0.2, 2.1, -0.2);
2233;(-0.2, 2.0, -0.3);
2234;(-0.3, 2.0, -0.3);
2235;(-0.2, 2.1, -0.2);
2236;(-0.2, 2.1, -0.1);
2237;(-0.2, 2.1, -0.1);
2238;(-0.2, 2.0, -0.4);
2239;(-0.3, 2.0, -0.4);
2240;(-0.4, 2.0, -0.5);
2241;(-0.3, 2.0, -0.6);
2242;(-0.3, 2.0, -0.7);
2243;(-0.4, 2.0, -0.7);
2244;(-0.5, 1.9, -0.8);
2245;(-0.3, 1.9, -0.8);
2246;(-0.3, 1.9, -0.9);
2247;(-0.5, 1.9, -0.8);
2248;(-0.5, 1.9, -0.9);
2249;(-0.3, 1.9, -0.9);
2250;(-0.6, 2.0, -0.6);
2251;(-0.6, 1.9, -0.7);
2252;(-0.8, 1.9, -0.6);
2253;(-0.7, 2.0, -0.5);
2254;(-0.6, 2.0, -0.4);
2255;(-0.5, 2.0, -0.5);
2256;(-0.4, 2.0, -0.4);
2257;(-0.5, 2.0, -0.3);
2258;(-0.4, 2.0, -0.2);
2259;(-0.3, 2.0, -0.3);
2260;(-0.3, 2.1, -0.2);
2261;(-0.3, 2.1, -0.1);
2262;(-0.3, 2.1, -0.1);
2263;(-0.2, 2.1, -0.1);
2264;(-0.4, 2.1, -0.1);
2265;(-0.4, 2.0, -0.2);
2266;(-0.5, 2.0, -0.1);
2267;(-0.4, 2.1, -0.1);
2268;(-0.3, 2.1, 0.0);
2269;(-0.3, 2.1, -0.1);
2270;(-0.6, 2.0, -0.2);
2271;(-0.6, 2.0, -0.1);
2272;(-0.7, 2.0, -0.2);
2273;(-0.7, 2.0, -0.3);
2274;(-0.8, 2.0, -0.4);
2275;(-0.8, 2.0, -0.3);
2276;(-0.9, 1.9, -0.3);
2277;(-0.9, 1.9, -0.4);
2278;(-0.9, 1.9, -0.5);
2279;(-1.0, 1.9, -0.3);
2280;(-1.1, 1.9, -0.3);
2281;(-1.0, 1.9, -0.5);
2282;(-0.9, 1.9, -0.7);
2283;(-0.8, 1.9, -0.6);
2284;(-0.7, 1.9, -0.7);
2285;(-0.7, 1.9, -0.8);
2286;(-1.1, 1.9, -0.1);
2287;(-1.1, 1.9, -0.2);
2288;(-1.1, 1.9, 0.0);
2289;(-1.1, 1.9, 0.0);
2290;(-1.0, 1.9, 0.0);
2291;(-1.0, 1.9, -0.1);
2292;(-0.9, 2.0, -0.1);
2293;(-0.9, 2.0, 0.0);
2294;(-0.8, 2.0, 0.0);
2295;(-0.8, 2.0, -0.1);
2296;(-0.6, 2.0, -0.1);
2297;(-0.6, 2.0, 0.0);
2298;(-0.5, 2.0, 0.0);
2299;(-0.5, 2.0, 0.0);
2300;(-0.4, 2.1, 0.0);
2301;(-0.4, 2.1, 0.0);
2302;(-0.3, 2.1, 0.0);
2303;(-0.3, 2.1, 0.0);
